Observer;SessionID;Block;Trial;OnsetDelay;Yellow;Switch;SwitchTime;Gap;Direction;Response;RT
SBS92w;2017-06-02-09-17-56;3;24;0,906912139002;True;right;1,3;0,0;1;right;0,645000219345
SBS92w;2017-06-02-09-17-56;3;25;0,981873688778;False;left;1,7;0,0;-1;neither;0,62299990654
SBS92w;2017-06-02-09-17-56;3;26;0,923845087325;True;both;1,3;0,15;1;both;0,630000114441
SBS92w;2017-06-02-09-17-56;3;27;0,840234731224;False;left;1,5;-0,15;1;neither;0,594000101089
SBS92w;2017-06-02-09-17-56;3;28;1,03144120158;True;left;1,1;0,0;-1;neither;0,930000066757
SBS92w;2017-06-02-09-17-56;3;29;1,0299776885;False;right;1,3;0,0;-1;both;0,619999885559
SBS92w;2017-06-02-09-17-56;3;30;1,11406253048;True;neither;1,5;0,0;1;neither;0,981999874115
SBS92w;2017-06-02-09-17-56;3;31;1,0357694757;False;left;1,5;0,0;-1;neither;2,17499995232
SBS92w;2017-06-02-09-17-56;3;32;0,907574722606;True;right;1,7;0,0;-1;both;0,964999914169
SBS92w;2017-06-02-09-17-56;3;33;1,12430932819;False;left;1,7;-0,15;1;neither;0,636999845505
SBS92w;2017-06-02-09-17-56;3;34;0,865179780919;True;both;1,7;0,0;-1;both;0,492000102997
SBS92w;2017-06-02-09-17-56;3;35;1,01822691329;False;right;1,9;0,0;1;both;0,685000181198
SBS92w;2017-06-02-09-17-56;3;36;1,1046836374;True;neither;1,1;-0,15;1;neither;0,911000013351
SBS92w;2017-06-02-09-17-56;3;37;0,839631164475;False;left;1,1;-0,15;1;left;1,91199994087
SBS92w;2017-06-02-09-17-56;3;38;0,895224062761;True;right;1,9;0,15;1;right;0,40499997139
SBS92w;2017-06-02-09-17-56;3;39;1,06064817473;False;neither;1,3;-0,15;-1;neither;0,408999919891
SBS92w;2017-06-02-09-17-56;3;40;1,12995562693;True;left;1,3;0,0;-1;left;0,740000009537
SBS92w;2017-06-02-09-17-56;3;41;0,928814525722;False;left;1,3;0,15;-1;left;0,425999879837
SBS92w;2017-06-02-09-17-56;3;42;1,00813537377;True;neither;1,3;0,0;1;neither;1,07500004768
SBS92w;2017-06-02-09-17-56;3;43;1,182048139;False;left;1,1;-0,15;1;right;0,549000024796
SBS92w;2017-06-02-09-17-56;3;44;1,18951213481;True;right;1,9;-0,15;-1;neither;0,436000108719
SBS92w;2017-06-02-09-17-56;3;45;1,0098813359;False;left;1,1;0,15;-1;neither;0,701999902725
SBS92w;2017-06-02-09-17-56;4;1;0,950686381874;True;left;1,5;-0,15;-1;neither;0,450000047684
SBS92w;2017-06-02-09-17-56;4;2;1,10490324392;False;neither;1,1;0,0;-1;neither;0,651000022888
SBS92w;2017-06-02-09-17-56;4;3;0,966402633494;True;right;1,9;-0,15;-1;neither;0,613999843597
SBS92w;2017-06-02-09-17-56;4;4;1,17933552373;False;right;1,3;-0,15;-1;neither;0,993000030518
SBS92w;2017-06-02-09-17-56;4;5;0,984275459626;True;both;1,1;-0,15;-1;left;1,35099983215
SBS92w;2017-06-02-09-17-56;4;6;1,01942087598;False;right;1,3;-0,15;1;right;0,538000106812
SBS92w;2017-06-02-09-17-56;4;7;0,937945798413;True;left;1,9;-0,15;-1;left;0,608999967575
SBS92w;2017-06-02-09-17-56;4;8;0,994752098443;False;left;1,5;0,15;-1;neither;0,880000114441
SBS92w;2017-06-02-09-17-56;4;9;1,0637882928;True;neither;1,5;-0,15;-1;neither;1,12300014496
SBS92w;2017-06-02-09-17-56;4;10;0,997675696993;False;right;1,9;0,0;-1;neither;1,35500001907
SBS92w;2017-06-02-09-17-56;4;11;0,861515936394;True;right;1,5;0,15;1;right;0,594000101089
SBS92w;2017-06-02-09-17-56;4;12;0,966409862556;False;left;1,3;-0,15;1;neither;0,568000078201
SBS92w;2017-06-02-09-17-56;4;13;0,850598990606;True;both;1,3;-0,15;1;neither;0,616999864578
SBS92w;2017-06-02-09-17-56;4;14;0,928577179201;False;neither;1,3;0,15;1;neither;0,552999973297
SBS92w;2017-06-02-09-17-56;4;15;0,829159080809;True;left;1,1;0,0;-1;neither;0,838999986649
SBS92w;2017-06-02-09-17-56;4;16;1,07701226908;False;both;1,1;0,15;-1;left;0,543999910355
SBS92w;2017-06-02-09-17-56;4;17;1,1789459676;True;neither;1,9;-0,15;1;neither;0,527000188828
SBS92w;2017-06-02-09-17-56;4;18;0,982282100766;False;right;1,1;-0,15;1;neither;0,569999933243
SBS92w;2017-06-02-09-17-56;4;19;1,18493014414;True;left;1,9;0,15;1;left;0,643000125885
SBS92w;2017-06-02-09-17-56;4;20;0,961264011362;False;right;1,3;0,15;-1;neither;0,692999839783
